hhid,intervention_level,predicted_intervention_level,risk_score,yield,land_size,household_size,used_fertilizer,household_max_education,has_extension_access,shock_level,asset_score,transport_cost,received_credit,zone
229060,0,0,0.0,1.6174175212299329,0.0,5,0,26.0,0,2.0,16.0,0.0,0.0,0
229061,2,2,1.0,0.016960409896339873,0.0,2,0,25.0,1,2.0,4.0,600.0,0.0,0
229063,0,0,0.0,0.18648622397772527,0.0,7,0,34.0,1,2.0,16.0,0.0,0.0,0
229065,1,1,0.5,0.05439193747622246,0.0,11,0,26.0,1,2.0,16.0,1000.0,0.0,0
229071,1,1,0.5,0.12773023374632775,0.0,1,0,16.0,1,2.0,1.0,0.0,0.0,0
229087,1,1,0.5,0.04883858689487415,16187.44,12,1,26.0,1,2.0,15.0,6000.0,0.0,0
229090,1,1,0.5,0.007302081984698432,26304.59,5,0,13.0,0,2.0,6.0,0.0,0.0,0
229094,0,0,0.0,0.6973251323129739,8093.72,4,0,26.0,0,2.0,12.0,0.0,0.0,0
230072,1,0,0.0,0.2577966305480718,8234.220000000001,6,0,26.0,0,1.0,20.0,0.0,0.0,0
230076,0,0,0.0,1.724574654097274,4046.86,12,0,42.0,0,2.0,32.0,0.0,0.0,0
230078,1,1,0.5,0.0051528361949881,8357.720000000001,6,0,34.0,0,0.0,25.0,0.0,0.0,0
230088,1,0,0.0,0.17009998986093325,12140.58,4,0,26.0,0,2.0,37.0,1000.0,0.0,5
230091,1,0,0.0,0.2933128739330249,8093.72,11,0,0.0,0,0.0,8.0,0.0,0.0,0
230092,0,0,0.0,0.20630822635681714,56421.74,9,1,0.0,1,1.0,11.0,4000.0,0.0,0
230093,0,0,0.0,0.20655496659928957,8093.72,11,1,0.0,0,0.0,17.0,3000.0,0.0,0
230095,0,0,0.0,0.46838354360183043,8093.72,9,0,0.0,0,0.0,20.0,0.0,0.0,0
230097,1,1,0.5,0.07533814042428545,38093.72,13,0,26.0,1,1.0,10.0,0.0,0.0,0
230098,0,0,0.0,0.40612531322091083,8093.72,5,1,0.0,0,0.0,11.0,1500.0,0.0,0
230099,1,1,0.5,0.012925281060376508,8093.72,14,0,0.0,0,0.0,8.0,0.0,0.0,0
239002,1,1,0.5,0.04352067804926683,8093.72,4,0,0.0,0,2.0,7.0,0.0,0.0,0
239003,0,0,0.0,2.071629420861291,12140.58,11,1,26.0,0,0.0,12.0,2000.0,0.0,0
239004,1,1,0.5,0.053342680667402546,12140.58,2,0,0.0,0,1.0,12.0,0.0,0.0,0
239005,0,0,0.0,0.08150990837379289,8093.72,8,0,0.0,0,0.0,14.0,0.0,0.0,0
239009,0,0,0.0,1.1145924926003443,4046.86,8,1,0.0,0,2.0,13.0,50000.0,0.0,0
239010,0,0,0.0,0.4515319506226549,8093.72,4,0,0.0,0,0.0,7.0,0.0,0.0,0
239012,0,0,0.0,0.29063869988422847,26.0,5,1,0.0,0,0.0,7.0,2000.0,0.0,0
239013,0,0,0.0,0.13004140503618666,20000.0,5,0,34.0,0,2.0,17.0,0.0,0.0,0
239014,0,0,0.0,0.35549235691432635,16187.44,6,0,26.0,0,2.0,27.0,0.0,0.0,0
239016,0,0,0.0,0.17858205845586048,0.0,8,0,26.0,0,2.0,23.0,0.0,0.0,0
239017,0,0,0.0,0.2845960907607686,12269.08,10,0,21.0,0,2.0,16.0,0.0,0.0,0
239018,0,0,0.0,0.4074545686091889,16187.44,9,0,16.0,0,2.0,17.0,0.0,0.0,0
239021,0,0,0.0,1.145962936284461,6070.29,7,0,11.0,0,2.0,28.0,0.0,0.0,0
239022,0,0,0.0,0.0934137790819074,8093.72,7,0,16.0,0,0.0,8.0,0.0,0.0,0
239024,0,0,0.0,0.4367085535895745,12140.58,5,0,14.0,0,0.0,11.0,0.0,0.0,0
239025,1,1,0.5,0.1537776174477981,14046.86,9,1,43.0,0,2.0,45.0,15000.0,0.0,0
239026,0,0,0.0,2.3603067509037485,8668.0,6,1,42.0,1,0.0,14.0,2000.0,0.0,0
239033,2,2,1.0,0.03552294516102462,0.0,5,0,25.0,0,2.0,12.0,0.0,0.0,0
239037,1,1,0.5,0.016398186553487026,4046.86,4,0,42.0,0,2.0,36.0,0.0,0.0,0
239047,1,0,0.0,0.08158250116656514,0.0,7,0,41.0,0,2.0,17.0,0.0,0.0,0
239049,2,1,0.5,0.04685450115574436,4259.18,6,1,0.0,0,1.0,9.0,0.0,0.0,0
239050,1,1,0.5,0.09281603861147206,453.25,7,0,0.0,0,1.0,17.0,0.0,0.0,0
239052,0,0,0.0,0.7174239199385682,4046.86,10,1,0.0,0,0.0,4.0,2500.0,0.0,0
239053,0,0,0.0,0.15730847231513934,27103.7,10,1,26.0,0,0.0,6.0,3000.0,0.0,0
239054,0,0,0.0,0.5596873242086567,0.0,2,0,16.0,0,0.0,15.0,0.0,0.0,0
239077,1,1,0.5,0.09179770743851956,0.0,5,1,16.0,1,0.0,22.0,0.0,0.0,0
239085,0,0,0.0,0.14181178739576833,4046.86,5,0,26.0,0,2.0,13.0,1500.0,0.0,0
239086,0,0,0.0,0.5397176912558387,8093.72,8,1,26.0,0,2.0,15.0,1000.0,0.0,0
239087,0,0,0.0,0.6295247088448221,8221.92,2,0,0.0,0,2.0,4.0,1500.0,0.0,0
239088,0,0,0.0,0.4699202058819785,16187.44,6,0,26.0,1,2.0,14.0,1000.0,0.0,0
239089,0,0,0.0,0.6129040084922354,12140.58,4,0,26.0,0,1.0,12.0,1000.0,0.0,0
239090,0,0,0.0,0.6810829218457347,8093.72,8,0,16.0,0,2.0,13.0,1500.0,0.0,0
239092,0,0,0.0,0.30584896903585024,0.0,1,0,0.0,0,2.0,4.0,0.0,0.0,0
239095,0,0,0.0,0.46051540884558,7284.348,2,0,0.0,1,2.0,16.0,3000.0,0.0,0
239096,0,0,0.0,0.45545702070279714,28328.02,6,0,26.0,0,2.0,13.0,1000.0,0.0,0
239104,0,0,0.0,0.5639776213679841,4046.86,6,1,42.0,0,0.0,17.0,500.0,0.0,0
239123,0,0,0.0,0.07813895338453294,18093.72,4,1,42.0,0,0.0,24.0,4000.0,0.0,0
239124,1,0,0.0,0.05427548144705516,16187.44,7,0,14.0,0,2.0,17.0,0.0,0.0,0
239125,1,1,0.5,0.12150303437170636,0.0,7,1,43.0,1,2.0,14.0,0.0,0.0,0
239129,0,0,0.0,0.9907469907213605,12140.58,7,1,26.0,0,0.0,14.0,4000.0,0.0,0
239130,0,0,0.0,4.6807713911252575,174.82,4,0,42.0,0,0.0,17.0,0.0,0.0,0
239131,0,0,0.0,3.518323812937429,8093.72,3,1,22.0,0,0.0,13.0,3000.0,0.0,0
239136,0,0,0.0,0.47372375724187704,0.0,7,0,0.0,1,1.0,10.0,0.0,0.0,0
239142,0,0,0.0,0.5633161001361336,0.0,5,0,16.0,0,2.0,10.0,0.0,0.0,0
239143,0,0,0.0,1.0186979118614878,14046.86,4,0,12.0,0,2.0,15.0,0.0,0.0,0
239144,1,0,0.0,0.8648866810398351,8093.72,9,0,41.0,1,2.0,24.0,0.0,0.0,0
239150,0,0,0.0,8.073731465005633,30000.0,8,0,26.0,0,0.0,33.0,0.0,0.0,0
239151,1,0,0.0,0.15884922561002515,14046.86,8,0,34.0,0,2.0,18.0,0.0,0.0,0
239161,0,0,0.0,1.444604343990628,3237.4880000000003,6,0,41.0,0,2.0,47.0,0.0,0.0,0
239165,0,0,0.0,0.6242904231117351,0.0,7,1,42.0,0,2.0,17.0,0.0,0.0,0
239167,0,0,0.0,0.05918688493787726,60000.0,7,0,26.0,0,0.0,26.0,0.0,0.0,0
239168,0,0,0.0,0.8457471055114021,60000.0,14,0,41.0,1,0.0,6.0,0.0,0.0,0
239169,1,0,0.0,1.1456831551332844,16187.44,4,1,1.0,0,1.0,13.0,3000.0,0.0,0
239170,0,0,0.0,1.0748891150552502,12140.58,2,1,26.0,0,1.0,4.0,1000.0,0.0,0
239171,0,0,0.0,0.3377085350203751,20234.3,3,1,26.0,1,1.0,3.0,2000.0,0.0,0
239172,0,0,0.0,0.17777942020239954,8093.72,5,0,3.0,0,0.0,7.0,0.0,0.0,0
239173,1,1,0.5,2.680390264822558,4046.86,1,1,34.0,0,1.0,5.0,1000.0,0.0,0
239175,0,0,0.0,1.51894888736994,10026.0,5,1,26.0,1,1.0,7.0,1000.0,0.0,0
239176,0,0,0.0,2.032520325203252,8093.72,8,0,26.0,0,0.0,9.0,0.0,0.0,0
239177,0,0,0.0,10.09883541601994,8093.72,7,1,26.0,0,1.0,9.0,1500.0,0.0,0
239180,0,0,0.0,0.556986240346194,12140.58,7,0,21.0,0,2.0,7.0,0.0,0.0,0
239181,0,0,0.0,0.3840518056343354,16187.44,1,0,34.0,0,2.0,4.0,0.0,0.0,0
239182,0,0,0.0,0.1610088884038703,8093.72,2,0,32.0,0,2.0,6.0,0.0,0.0,0
239183,0,0,0.0,0.2553637660143933,8093.72,10,1,34.0,0,2.0,9.0,2000.0,0.0,0
239184,0,0,0.0,0.5104181884989106,16187.44,8,0,34.0,0,2.0,8.0,0.0,0.0,0
239186,0,0,0.0,0.2356558729740386,12140.58,5,0,34.0,0,1.0,13.0,0.0,0.0,0
239187,0,0,0.0,0.2622040569369263,12140.58,8,0,26.0,0,2.0,6.0,0.0,0.0,0
239188,0,0,0.0,0.25738140503272966,12140.58,9,0,34.0,0,2.0,16.0,0.0,0.0,0
239189,0,0,0.0,0.26278270387483454,36421.74,7,1,26.0,0,1.0,11.0,1000.0,0.0,0
239190,0,0,0.0,0.2587385840703748,12140.58,2,0,0.0,0,1.0,6.0,0.0,0.0,0
239211,0,0,0.0,1.27733727331505,0.0,5,0,16.0,0,0.0,4.0,0.0,0.0,0
239213,0,0,0.0,0.8509747492717651,8093.72,7,1,26.0,0,0.0,13.0,3000.0,0.0,0
239214,1,0,0.0,0.16145094912363434,16187.44,6,1,11.0,0,1.0,4.0,0.0,0.0,0
239216,0,0,0.0,0.11986963346416885,52609.18,4,0,35.0,0,0.0,7.0,0.0,0.0,0
239218,1,0,0.0,0.2856832291879391,0.0,6,0,3.0,0,1.0,11.0,0.0,0.0,0
239219,0,0,0.0,0.5152058937058,24046.86,3,1,16.0,0,0.0,6.0,3000.0,0.0,0
239221,0,0,0.0,0.12085827972184002,4046.86,7,0,12.0,0,0.0,6.0,0.0,0.0,0
239222,0,0,0.0,0.18452706396938218,0.0,7,0,16.0,0,0.0,7.0,3000.0,0.0,0
250011,0,0,0.0,0.1715361264246452,0.0,6,0,34.0,1,0.0,25.0,0.0,0.0,0
250012,0,0,0.0,0.10634294297515433,3000.0,4,0,26.0,0,0.0,17.0,0.0,0.0,0
250013,1,1,0.5,0.01996712464108253,7100.0,5,0,43.0,1,0.0,10.0,0.0,0.0,0
250014,1,1,0.5,0.049222163524335255,0.0,4,0,42.0,0,0.0,23.0,0.0,0.0,0
250015,1,0,0.0,0.0965227673077387,0.0,7,1,41.0,1,2.0,20.0,2500.0,0.0,2
250016,0,0,0.0,0.5588569512490453,536.81,5,0,43.0,0,0.0,20.0,0.0,0.0,0
250017,0,0,0.0,0.8547008547008547,940.0,5,0,43.0,1,0.0,18.0,0.0,0.0,0
250018,0,0,0.0,0.6587446284390356,21456.0,20,0,41.0,0,0.0,28.0,0.0,0.0,0
250019,0,0,0.0,0.0993105013761598,13500.0,9,0,41.0,0,0.0,23.0,0.0,0.0,0
250020,0,0,0.0,0.1681121484795416,0.0,8,0,41.0,0,0.0,22.0,0.0,0.0,0
259001,1,1,0.5,0.03364307249684149,0.0,14,1,43.0,1,0.0,20.0,0.0,0.0,0
259002,0,0,0.0,0.1664333478436857,0.0,11,0,26.0,1,0.0,26.0,0.0,0.0,0
259003,0,0,0.0,0.08521113425487598,3490.5,7,1,34.0,1,0.0,17.0,0.0,0.0,0
259004,0,0,0.0,0.1230219059596831,0.0,4,0,41.0,1,0.0,22.0,0.0,0.0,0
259007,0,0,0.0,0.05354213917916343,0.0,8,0,26.0,0,0.0,15.0,0.0,0.0,0
259008,0,0,0.0,0.0804764204088202,0.0,7,0,32.0,0,2.0,9.0,0.0,0.0,0
259009,1,1,0.5,0.04968944099378882,0.0,4,1,26.0,1,0.0,12.0,5800.0,0.0,0
259010,1,1,0.5,0.015447594037228701,0.0,6,0,26.0,1,0.0,20.0,0.0,0.0,0
259011,0,0,0.0,0.0977122309656574,1918.9,5,0,26.0,0,0.0,20.0,0.0,0.0,0
259012,0,0,0.0,0.1300882089091277,356.0,6,0,35.0,0,0.0,6.0,0.0,0.0,0
260082,0,0,0.0,0.5104775517496618,4046.86,1,0,0.0,0,2.0,2.0,0.0,0.0,0
260083,2,2,1.0,0.027106735481632477,15000.0,11,0,51.0,1,2.0,12.0,0.0,0.0,0
260084,0,0,0.0,0.11268512556342564,8093.72,1,0,26.0,0,1.0,8.0,0.0,1.0,0
260085,2,1,0.5,0.03788955195604812,4046.86,1,0,26.0,0,2.0,3.0,0.0,0.0,0
260086,1,1,0.5,0.044438801422041645,8093.72,2,0,26.0,0,2.0,8.0,0.0,0.0,0
260087,0,0,0.0,1.1988251513516752,40000.0,6,0,26.0,0,2.0,10.0,0.0,0.0,0
260088,0,0,0.0,0.33039978373832335,8093.72,3,0,0.0,0,0.0,9.0,0.0,0.0,0
260089,1,0,0.0,0.10694771229120889,8093.72,6,0,26.0,0,2.0,11.0,0.0,0.0,0
260151,0,0,0.0,1.135267187354479,40234.3,4,1,26.0,0,2.0,8.0,1000.0,0.0,0
260152,0,0,0.0,0.14949440171302336,20234.300000000003,11,1,26.0,1,0.0,20.0,0.0,0.0,0
260153,0,0,0.0,0.1465789047526835,24046.86,8,1,43.0,1,0.0,45.0,0.0,0.0,0
260154,0,0,0.0,0.25590447836046337,48093.72,3,1,26.0,0,0.0,11.0,500.0,0.0,0
260155,0,0,0.0,0.2947541978785009,48093.72,7,0,26.0,0,2.0,16.0,2500.0,0.0,0
260156,0,0,0.0,0.06975623367069984,30000.0,7,0,0.0,1,2.0,12.0,2000.0,0.0,0
260157,0,0,0.0,0.06576784749950196,26304.59,2,1,43.0,0,2.0,16.0,600.0,0.0,0
260158,0,0,0.0,0.05582710964444334,16187.44,8,1,26.0,0,2.0,24.0,600.0,0.0,0
260159,1,1,0.5,0.020644810288709244,32374.88,7,1,26.0,1,2.0,12.0,600.0,0.0,0
260160,1,1,0.5,0.039194773165657504,30351.45,5,0,41.0,1,2.0,20.0,0.0,0.0,0
260161,1,1,0.5,0.040436716538617065,4046.86,4,1,0.0,0,0.0,5.0,0.0,0.0,0
260162,1,1,0.5,0.03339988981650224,12140.58,7,0,0.0,0,2.0,16.0,0.0,0.0,0
260163,1,1,0.5,0.011018925611594262,24281.16,3,1,22.0,0,2.0,14.0,2200.0,0.0,0
260164,1,1,0.5,0.04787010470168441,16187.44,6,0,0.0,0,2.0,15.0,0.0,0.0,0
260166,0,0,0.0,0.1417055044715959,26187.440000000002,4,1,21.0,0,1.0,18.0,1200.0,0.0,0
260167,1,1,0.5,0.08886820448760563,16187.44,9,1,0.0,0,2.0,15.0,2000.0,0.0,0
260168,0,0,0.0,0.1876723203847936,40000.0,2,1,0.0,0,1.0,17.0,1200.0,0.0,0
260169,0,0,0.0,0.1278731864927476,10117.15,8,1,23.0,0,2.0,9.0,2500.0,0.0,0
260170,0,0,0.0,0.4820204358860418,28093.72,5,1,51.0,0,2.0,10.0,3000.0,0.0,0
269013,0,0,0.0,0.6294983919002883,8093.72,6,1,0.0,0,0.0,14.0,0.0,0.0,0
269014,1,1,0.5,0.38886081896994873,8093.72,6,1,0.0,0,2.0,11.0,4000.0,0.0,0
269015,0,0,0.0,0.41304924335971555,21187.440000000002,3,1,0.0,0,0.0,18.0,3000.0,0.0,0
269017,0,0,0.0,0.6067400271896257,14164.01,6,1,0.0,0,2.0,25.0,5000.0,0.0,0
269018,0,0,0.0,0.23724447732648551,18210.870000000003,5,1,11.0,0,2.0,36.0,550.0,1.0,0
269019,0,0,0.0,0.5993718623385587,12140.58,21,0,41.0,0,2.0,19.0,10000.0,0.0,0
269020,1,0,0.0,0.30443538944311743,8093.72,2,0,0.0,0,2.0,7.0,0.0,0.0,0
269021,0,0,0.0,1.4392245069616791,12140.58,16,1,26.0,0,0.0,26.0,500.0,0.0,0
269023,1,0,0.0,0.3875809540061774,10521.836,7,1,16.0,0,2.0,14.0,1500.0,0.0,0
269024,0,0,0.0,0.12628508210539552,16187.44,6,1,0.0,0,2.0,9.0,300.0,1.0,0
269025,0,0,0.0,0.3935114336933234,4046.86,7,0,42.0,0,0.0,26.0,0.0,0.0,0
269026,0,0,0.0,0.16861855417254276,40000.0,10,0,43.0,0,2.0,22.0,0.0,0.0,0
269027,0,0,0.0,0.35571365051133835,33210.87,6,0,0.0,0,2.0,9.0,0.0,0.0,0
269028,1,0,0.0,0.18706074129499478,28093.72,4,1,26.0,0,2.0,10.0,1500.0,0.0,0
269030,1,0,0.0,0.14677672498982736,18210.870000000003,9,0,51.0,0,2.0,15.0,0.0,0.0,0
269031,0,0,0.0,0.15125349144288153,28328.02,6,0,34.0,0,2.0,23.0,0.0,0.0,0
269033,0,0,0.0,0.1389440347010361,19020.242000000002,6,1,26.0,0,2.0,10.0,400.0,0.0,0
269034,0,0,0.0,0.14740188161706272,14046.86,5,0,23.0,1,2.0,9.0,0.0,0.0,0
269035,1,1,0.5,0.046551684007168956,12140.58,3,0,34.0,1,2.0,20.0,0.0,0.0,0
269037,1,1,0.5,0.10281949371189936,8093.72,7,0,26.0,1,2.0,3.0,0.0,0.0,0
269038,1,1,0.5,0.0371032482207306,20234.3,8,0,22.0,0,2.0,10.0,0.0,0.0,0
269039,2,2,1.0,0.03511386099773898,30000.0,7,0,43.0,1,2.0,16.0,0.0,0.0,0
269040,1,1,0.5,0.0821601938151196,55000.0,9,0,34.0,0,2.0,31.0,0.0,0.0,0
269042,0,0,0.0,0.13325634078088214,25000.0,7,0,34.0,0,0.0,16.0,0.0,0.0,0
269043,0,0,0.0,0.2537439648741689,20000.0,7,0,41.0,1,1.0,11.0,0.0,1.0,0
269044,1,0,0.0,0.15320583775074062,14214.01,5,0,23.0,0,2.0,7.0,0.0,0.0,0
269046,1,0,0.0,0.49685948225755805,38093.72,5,0,26.0,0,1.0,14.0,0.0,1.0,0
269047,0,0,0.0,0.16007316719213724,8093.72,4,0,26.0,0,0.0,6.0,0.0,0.0,0
269049,1,1,0.5,0.1863908927329573,40000.0,17,1,24.0,0,2.0,27.0,1500.0,0.0,0
269050,0,0,0.0,1.0435581157514662,15117.150000000001,11,0,0.0,0,2.0,17.0,2000.0,0.0,0
269051,0,0,0.0,0.12095993806851171,4046.86,4,1,26.0,0,2.0,9.0,200.0,0.0,0
269053,0,0,0.0,0.054572623816204015,20117.15,8,1,15.0,0,2.0,17.0,400.0,0.0,0
269054,0,0,0.0,0.10725194343024644,8093.72,7,1,22.0,0,2.0,6.0,700.0,0.0,0
269055,0,0,0.0,0.4886243786228619,60000.0,11,1,51.0,0,0.0,13.0,0.0,0.0,0
269056,1,0,0.0,0.16158323189372095,43328.020000000004,11,0,0.0,0,2.0,28.0,1000.0,0.0,0
269059,0,0,0.0,0.09169908127043352,8093.72,7,1,21.0,0,2.0,13.0,200.0,0.0,0
269061,0,0,0.0,0.16752584105904134,28093.72,3,0,26.0,0,2.0,4.0,0.0,0.0,0
269062,1,1,0.5,0.04751109723485414,14164.01,4,1,22.0,0,2.0,11.0,600.0,0.0,0
269063,0,0,0.0,0.3395024586122193,18093.72,5,0,0.0,0,2.0,6.0,2500.0,0.0,0
269064,0,0,0.0,0.10507267526705971,20234.300000000003,5,1,0.0,0,0.0,13.0,2400.0,0.0,0
269067,1,1,0.5,0.10089508352671558,26304.59,6,1,51.0,0,2.0,20.0,1600.0,0.0,0
269068,1,1,0.5,0.0350811693773006,12140.58,3,0,0.0,0,2.0,12.0,0.0,0.0,0
269069,0,0,0.0,0.081445479027264,10117.15,6,1,25.0,0,0.0,11.0,1000.0,0.0,0
269071,1,1,0.5,0.046052670230593694,16187.44,4,0,26.0,0,2.0,6.0,2000.0,0.0,0
269100,0,0,0.0,0.3578211444771683,14046.86,3,1,0.0,0,0.0,18.0,1000.0,0.0,0
269101,1,0,0.0,0.8162484901150611,8093.72,8,1,12.0,0,2.0,13.0,2500.0,0.0,0
269102,0,0,0.0,1.2752395698197168,8093.72,5,1,15.0,0,0.0,13.0,600.0,0.0,0
269104,0,0,0.0,0.6684484803567078,12140.58,3,1,12.0,0,1.0,6.0,600.0,0.0,0
269105,1,1,0.5,0.09559185011197902,8143.72,6,0,0.0,0,2.0,38.0,3000.0,0.0,0
270023,0,0,0.0,0.53137544897528,2918.69,4,0,16.0,0,1.0,3.0,0.0,0.0,5
270024,0,0,0.0,0.7963183827869939,830.07,3,0,14.0,1,1.0,9.0,0.0,0.0,5
270028,0,0,0.0,0.46696714987615223,0.0,1,0,0.0,0,1.0,14.0,0.0,0.0,5
270030,0,0,0.0,0.1469478533698717,4046.86,1,0,16.0,0,0.0,11.0,2500.0,0.0,5
270041,1,1,0.5,0.05241639584862145,4046.86,4,0,42.0,0,2.0,25.0,0.0,0.0,5
270047,0,0,0.0,0.09805746042481442,9263.11,8,0,14.0,0,0.0,8.0,0.0,0.0,5
279016,1,1,0.5,0.0025303643724696357,0.0,1,0,12.0,1,1.0,11.0,0.0,0.0,5
279017,2,2,1.0,0.004267303917384996,0.0,5,1,16.0,1,1.0,19.0,0.0,0.0,5
279019,0,0,0.0,0.2454541884302714,509.26,1,0,16.0,0,2.0,4.0,0.0,0.0,5
279024,1,1,0.5,0.018781377867759904,31232.0,3,0,23.0,0,0.0,5.0,0.0,0.0,5
279025,0,0,0.0,0.06548502575744347,22140.58,1,0,16.0,0,2.0,7.0,500.0,0.0,5
279029,1,1,0.5,1.9010202141816108,9671.82,3,0,22.0,0,2.0,9.0,0.0,0.0,5
279032,0,0,0.0,0.35739814152966404,0.0,2,0,26.0,1,0.0,20.0,0.0,0.0,5
279034,1,1,0.5,0.02801774457156199,0.0,2,0,16.0,1,2.0,18.0,0.0,0.0,5
279045,1,1,0.5,0.40057683063611604,124.82,4,0,24.0,0,1.0,9.0,0.0,0.0,5
279073,0,0,0.0,0.16902063320474595,15086.6,6,0,25.0,1,1.0,7.0,0.0,0.0,5
279074,0,0,0.0,0.10843634786380395,0.0,1,0,0.0,1,0.0,13.0,0.0,0.0,5
279080,1,1,0.5,0.18277554473341617,6688.42,2,0,12.0,0,1.0,5.0,0.0,0.0,5
279081,0,0,0.0,0.10165983164151311,7972.3,1,0,12.0,0,2.0,3.0,0.0,0.0,5
279082,0,0,0.0,4.533723239840207,9727.529999999999,2,0,0.0,0,1.0,10.0,0.0,0.0,5
279083,0,0,0.0,0.2586866993646655,0.0,2,0,0.0,1,2.0,25.0,0.0,0.0,5
279101,0,0,0.0,0.12859286071488105,0.0,4,0,26.0,0,0.0,11.0,0.0,0.0,5
280083,1,1,0.5,0.023524286647789154,0.0,2,0,41.0,0,1.0,17.0,0.0,0.0,5
280086,0,0,0.0,1.374276525080327,40468.6,3,0,41.0,0,2.0,32.0,0.0,0.0,5
280087,0,0,0.0,0.15641293013555788,4046.86,6,0,26.0,0,1.0,12.0,0.0,0.0,5
280088,1,1,0.5,0.16361219886529288,20234.3,3,0,21.0,0,2.0,5.0,0.0,0.0,5
280089,1,0,0.0,0.6887158262189657,0.0,5,0,26.0,0,2.0,13.0,0.0,0.0,5
289001,0,0,0.0,0.38169293813264144,0.0,7,0,34.0,0,0.0,16.0,0.0,0.0,5
289002,0,0,0.0,0.2332937835549201,0.0,5,0,26.0,0,1.0,26.0,0.0,0.0,5
289005,2,1,0.5,0.04119479271552175,0.0,6,0,41.0,0,2.0,6.0,0.0,0.0,5
289014,1,1,0.5,0.010858272495583115,0.0,6,0,23.0,0,0.0,12.0,0.0,0.0,5
289015,0,0,0.0,0.5558474566810494,0.0,3,0,26.0,0,0.0,6.0,0.0,0.0,5
289016,0,0,0.0,1.4481389447482564,28093.72,4,0,26.0,0,0.0,10.0,0.0,0.0,5
289017,1,1,0.5,0.019043624522367218,0.0,3,0,26.0,0,2.0,14.0,0.0,0.0,3
289021,1,1,0.5,0.01712646267299837,2023.43,3,0,26.0,0,1.0,16.0,0.0,0.0,5
289022,1,1,0.5,0.055616631640199116,0.0,3,0,41.0,0,0.0,13.0,0.0,0.0,5
289027,0,0,0.0,0.26815498000632687,0.0,2,0,2.0,0,2.0,4.0,0.0,0.0,5
289030,0,0,0.0,4.802925515978959,8093.72,6,0,26.0,0,2.0,3.0,0.0,0.0,5
289031,0,0,0.0,0.46699703719699487,16187.44,7,0,16.0,0,2.0,5.0,0.0,0.0,5
289034,0,0,0.0,1.249067090536136,28093.72,3,0,43.0,1,0.0,36.0,0.0,0.0,5
289036,1,1,0.5,0.5854963193394204,0.0,7,0,16.0,0,2.0,5.0,0.0,0.0,5
289042,1,1,0.5,0.06458001463813666,8093.72,7,0,41.0,0,2.0,25.0,1200.0,0.0,5
289043,0,0,0.0,0.19501663301899028,26187.440000000002,3,0,25.0,0,0.0,29.0,1200.0,0.0,5
289044,0,0,0.0,0.06272659984192896,6070.29,7,0,34.0,0,0.0,18.0,0.0,0.0,5
289046,0,0,0.0,0.6571705521875565,8093.72,3,0,26.0,0,1.0,5.0,0.0,0.0,5
289053,1,1,0.5,0.139366347672582,0.0,4,0,26.0,0,2.0,3.0,0.0,0.0,5
289055,1,0,0.0,0.3102635171472304,0.0,6,0,26.0,0,2.0,12.0,0.0,0.0,5
289063,2,1,0.5,0.005273276709154054,0.0,3,0,26.0,0,0.0,5.0,1200.0,0.0,5
289064,0,0,0.0,0.06202130425226432,0.0,5,0,24.0,0,2.0,2.0,0.0,0.0,5
289066,0,0,0.0,0.20225982171437343,7023.43,3,0,26.0,0,2.0,18.0,1000.0,0.0,5
289071,0,0,0.0,0.3906817990806159,0.0,5,0,14.0,0,2.0,6.0,0.0,0.0,3
289072,0,0,0.0,1.0127607859023697,0.0,5,0,25.0,0,1.0,11.0,0.0,0.0,5
289088,1,1,0.5,0.12092813568939494,0.0,1,0,16.0,0,2.0,2.0,0.0,0.0,5
289102,0,1,0.5,0.05452067242162654,0.0,8,0,42.0,0,2.0,24.0,0.0,0.0,5
290003,0,0,0.0,0.3858131011105906,0.0,7,0,26.0,0,2.0,6.0,0.0,0.0,5
290009,1,0,0.0,0.17191890001444596,2023.43,7,0,26.0,1,2.0,19.0,0.0,0.0,5
290039,2,1,0.5,0.022020403441281783,0.0,7,0,26.0,0,2.0,30.0,0.0,0.0,5
290046,2,2,1.0,0.01578828659499286,4046.86,3,0,13.0,1,2.0,7.0,0.0,0.0,5
290047,0,0,0.0,0.11960237947237805,100.0,3,0,26.0,0,2.0,15.0,0.0,0.0,5
290080,1,1,0.5,0.009000069853067717,40468.6,6,0,26.0,1,2.0,19.0,45000.0,0.0,5
290177,0,0,0.0,0.3996254938229316,12140.58,8,0,22.0,1,2.0,11.0,0.0,0.0,5
290178,1,1,0.5,0.0323907621546335,20234.3,4,0,14.0,1,2.0,6.0,0.0,0.0,5
290179,0,0,0.0,0.08211439082070596,12140.58,8,0,41.0,1,2.0,13.0,0.0,0.0,5
299001,2,1,0.5,0.03239303549736807,16187.44,8,0,26.0,0,2.0,12.0,0.0,0.0,5
299004,1,1,0.5,0.017790188812815962,12140.58,5,0,41.0,1,2.0,15.0,0.0,0.0,5
299005,2,2,1.0,0.039459306325630335,30351.45,11,0,41.0,0,2.0,9.0,500.0,0.0,5
299007,1,1,0.5,0.012476029850056603,2023.43,5,0,41.0,0,2.0,31.0,0.0,0.0,5
299012,0,0,0.0,0.23250645376369825,584.93,6,0,41.0,1,2.0,26.0,0.0,0.0,5
299014,1,0,0.0,0.06484957001675135,36421.74,4,0,26.0,0,2.0,19.0,500.0,0.0,5
